date,business_id,revenue_booked,cash_collected,receivables_outstanding,revenue_7d_avg,revenue_30d_avg,revenue_7d_std,revenue_30d_std,collections_7d_avg,collections_30d_avg,collection_ratio_30d,receivables_change_7d,receivables_change_30d,receivables_to_revenue_30d,day_of_week,month,is_weekend
2019-12-07,U001,1931594.5,44862.26,44250563.089999914,2641300.881428571,2861187.242666667,859952.5464187758,1007610.9073932758,3334073.685714286,2996022.6053333334,1.0471256689027448,-4849409.629999876,-4045060.8799996376,0.5155268231560846,5,12,1
2019-12-08,U001,2653653.32,0.0,46904216.40999997,2865838.2285714285,2849392.283666667,524815.4169022214,1007910.1140651862,3334073.685714286,2845637.549333333,0.998682268371801,-3277648.1999998093,112642.03000032902,0.5487043287424841,6,12,1
2019-12-09,U001,2779516.38,5852988.6,43830744.18999994,2872248.387142857,2878017.3236666666,523217.5406624543,992707.0912202627,3183442.338571429,3040737.169333333,1.0565388694253437,-2178357.6599998474,-4881595.369999647,0.5076497609374877,0,12,0
2019-12-10,U001,3268533.53,4961109.06,42138168.65999997,2890560.841428571,2912963.253666667,536245.8304466635,987187.5421606594,3216415.9328571423,3206107.4713333338,1.1006343685584343,-2280985.6399998665,-8794326.529999614,0.4821913287893227,1,12,0
2019-12-11,U001,3912728.76,4241620.3,41809277.120000005,3015431.4942857143,2937113.9919999996,663213.1786001243,1002890.8641437317,3342634.7399999998,3342604.0713333334,1.138057317638264,-2290422.7199999094,-12164702.379999638,0.47449386522369164,2,12,0
2019-12-12,U001,3236867.64,3154539.7399999998,41891605.01999998,3061384.048571428,2938041.3389999997,666247.7550889612,1003163.8096455093,3386809.524285714,3165183.3326666667,1.0773106867665714,-2277978.3299999237,-6814259.809999704,0.4752781437974177,3,12,0
2019-12-13,U001,3866080.08,1732286.3800000001,44025398.72000003,3092710.6014285716,2909156.9843333336,702528.4813280011,961312.6568742293,2855343.762857143,3087892.393333333,1.0614389013595837,1661567.870000124,-5362062.2699997425,0.5044462359953962,4,12,0
2019-12-14,U001,1556045.75,0.0,45581444.47000003,3039060.7800000003,2840143.5343333334,811816.6607170056,982134.4600936142,2848934.868571428,3018162.766333333,1.0626796603227964,1330881.3800001144,-5340576.9599998,0.5349664423527026,5,12,1
2019-12-15,U001,1376601.57,0.0,46958046.04000008,2856624.8157142857,2816867.3156666667,1027661.5275260012,1008808.4574394347,2848934.868571428,2867621.750333333,1.0180180423779224,53829.63000011444,-1522633.0399997234,0.5556769367970336,6,12,1
2019-12-16,U001,2859115.91,4817413.27,44999748.68000007,2867996.177142857,2805801.2286666664,1027106.3423204779,1006379.6981947861,2700995.535714286,3024904.523666667,1.0780893859341987,1169004.4900001287,-6573098.849999666,0.5346036659123832,0,12,0
2019-12-17,U001,1123753.12,3994284.63,42129217.17000008,2561598.975714286,2785721.841666667,1194046.592241705,1034286.584864298,2562877.7600000002,3158047.344666667,1.1336549462444685,-8951.489999890327,-11169765.089999676,0.5041089235814804,1,12,0
2019-12-18,U001,618282.35,3210662.03,39536837.49000013,2090963.7742857146,2705809.387333333,1221674.3258531059,1106034.5084192972,2415598.007142857,3099532.3506666664,1.14551023629989,-2272439.629999876,-11811688.899999619,0.4870611319368783,2,12,0
2019-12-19,U001,496244.86,3100378.97,36932703.380000114,1699446.2342857143,2613013.7406666665,1232339.226019632,1171060.1744468294,2407860.7542857146,3065790.441,1.1732775810883471,-4958901.6399998665,-13583301.009999633,0.47113801718952253,3,12,0
2019-12-20,U001,1095622.54,5112468.78,32915857.140000105,1303666.585714286,2522367.682666667,783769.7290172834,1180024.394800047,2890743.9542857143,3125038.7393333334,1.238930692304747,-11109541.579999924,-18080131.69999957,0.4349862415141793,4,12,0
2019-12-21,U001,270055.44,42330.96,33143581.620000124,1119953.6842857145,2399539.855,861604.4796060325,1216969.9343910348,2896791.2342857146,3011160.9706666665,1.2548910010359742,-12437862.849999905,-18348633.46999955,0.4604157966778193,5,12,1
2019-12-22,U001,5071.14,0.0,33148652.76000011,924020.7657142858,2254973.719666667,945387.1046574049,1235712.7268006615,2896791.2342857146,2899881.8236666666,1.2859936230633016,-13809393.279999971,-19347243.119999647,0.49000796876840746,6,12,1
2019-12-23,U001,47709.64,6326510.16,26869852.24000013,522391.29857142863,2188822.5926666665,457661.6354516034,1299518.7325127728,3112376.5042857146,3109369.634666667,1.42056722417073,-18129896.439999938,-27616411.259999633,0.40919796073657255,0,12,0
2019-12-24,U001,7371.9,5414547.26,21462676.880000114,362908.26714285713,2138149.961333333,404617.1265988993,1354661.6128566014,3315271.1657142853,3289854.5433333335,1.5386453723207545,-20666540.28999996,-34551137.45999968,0.33459887080162454,1,12,0
2019-12-25,U001,0.0,0.0,21462676.880000114,274582.21714285715,1986640.085,407055.7220717651,1330112.8939098292,2856605.1614285717,3101946.121333333,1.561403167465703,-18074160.610000014,-33459181.089999676,0.36011684656341286,2,12,0
2019-12-26,U001,63280.60999999999,4930571.58,16595385.910000086,212730.18142857144,1844964.2803333332,400603.81237097085,1299727.1306310203,3118061.248571429,3101564.766,1.6810974602931792,-20337317.47000003,-37698014.569999695,0.2998321085291647,3,12,0
2019-12-27,U001,3456.54,6095244.31,10503598.140000105,56706.467142857146,1748870.0713333332,97290.9992011412,1326379.7159579017,3258457.7528571426,3108865.466666667,1.77764232896757,-22412259.0,-40799861.85999966,0.20019779841796545,4,12,0
2019-12-28,U001,699.96,178228.59,10326069.51000011,18227.112857142856,1707593.8136666666,25972.90521797023,1361594.123890594,3277871.6999999997,3114773.714,1.8240717956876038,-22817512.110000014,-42215397.00999975,0.20157154133798835,5,12,1
2019-12-29,U001,1435628.51,0.0,11761698.0200001,222592.45142857142,1695671.9003333335,535497.4090456379,1362383.5124982765,3277871.6999999997,2893630.309,1.7064800734335297,-21386954.74000001,-35938752.25999975,0.2312101772693172,6,12,1
2019-12-30,U001,2496779.4,5321649.19,8936828.23000002,572459.5599999999,1722073.5040000002,1000419.7597563772,1370217.149061481,3134320.132857143,3060844.987,1.7774183157050651,-17933024.01000011,-40163144.48999977,0.17298580672740782,0,12,0
2019-12-31,U001,1881221.71,5004420.32,5813629.620000005,840152.39,1748717.8313333334,1072143.9826674787,1365101.4119089823,3075730.5700000003,3227658.9976666667,1.845728876227959,-15649047.26000011,-44368234.98999977,0.1108169943302083,1,12,0
2020-01-01,U001,826087.22,0.0,6639716.840000033,958164.85,1685099.2296666666,1007787.1404714835,1362038.642109609,3075730.5700000003,2997412.0633333335,1.7787748107429011,-14822960.040000081,-39369385.00999975,0.131341757666371,2,1,0
2020-01-02,U001,1525909.46,0.0,8165626.3000000715,1167111.8285714285,1631284.6666666667,940719.0320177859,1334166.9957149352,2371363.2014285713,2839735.6,1.740797089573984,-8429759.610000014,-36253527.99999976,0.16685471818325745,3,1,0
2020-01-03,U001,3067879.63,5173.43,11228332.50000012,1604886.5557142857,1632259.5146666665,1018741.9860997807,1335241.0282118244,1501353.075714286,2727971.7593333335,1.6712855614080637,724734.3600000143,-32871367.339999795,0.22930039410824782,4,1,0
2020-01-04,U001,1729483.72,0.0,12957816.220000148,1851855.6642857143,1592735.6466666667,735092.4024472267,1313324.8447585395,1475891.8485714286,2633127.8843333335,1.6532108701428492,2631746.710000038,-31211767.129999757,0.27118574776504234,5,1,1
2020-01-05,U001,1229649.83,0.0,14187466.05000019,1822430.1385714286,1512164.1673333335,758287.4417751357,1255852.013549365,1475891.8485714286,2451376.327333333,1.6211046262630853,2425768.0300000906,-28176364.799999714,0.3127408684957679,6,1,1
2020-01-06,U001,2783466.36,471.04,16970461.370000243,1863385.4185714286,1540559.8960000002,806959.4593196294,1275145.1852032884,715723.5414285715,2449896.62,1.5902637906913293,8033633.140000224,-27280101.71999967,0.36719250393019104,0,1,0
2020-01-07,U001,2982345.33,16472.17,19936334.53000033,2020688.7928571429,1551516.2963333332,911559.4790497913,1286401.4100148997,3159.52,2450445.6923333337,1.579387659752219,14122704.910000324,-26967881.879999638,0.42831937112349294,1,1,0
2020-01-08,U001,2429209.46,135207.16,22230336.8300004,2249706.2557142857,1539839.399,748144.0739844786,1276421.4473862841,22474.82857142857,2259852.9776666667,1.4675900481142752,15590619.990000367,-21600407.359999537,0.4812263072031449,2,1,0
2020-01-09,U001,2778379.34,424288.69,24584427.480000377,2428630.5242857146,1523500.9259999997,694002.1018224288,1256512.538804054,83087.49857142857,2108625.632,1.3840658682999714,16418801.180000305,-17553741.17999959,0.5378932838272608,3,1,0
2020-01-10,U001,3211779.14,421039.22,27375167.400000334,2449187.597142857,1500135.9386666666,717815.8638572989,1216430.4060637555,142496.89714285714,1981272.9293333332,1.32072892746927,16146834.900000215,-14434109.719999671,0.6082819273105701,4,1,0
2020-01-11,U001,1725833.82,0.0,29101001.220000386,2448666.182857143,1449768.1446666666,718426.846131367,1172530.1281644357,142496.89714285714,1876121.6046666666,1.2940838930476213,16143185.000000238,-12790603.799999595,0.6690955223209466,5,1,1
2020-01-12,U001,1331729.77,0.0,30432730.990000367,2463249.0314285713,1365289.801,690033.8475972788,1080090.227947865,142496.89714285714,1818378.7253333332,1.3318628206271448,16245264.940000176,-13592667.729999661,0.7430102866002041,6,1,1
2020-01-13,U001,2663198.59,1253776.44,31842153.140000343,2446067.921428572,1402194.8956666666,682184.5570969158,1105450.0086461832,321540.52571428573,1860171.2733333332,1.3266139244137842,14871691.7700001,-13739291.329999685,0.7569597549861558,0,1,0
2020-01-14,U001,3012878.34,2251837.9899999998,32603193.490000367,2450429.7800000003,1456737.4546666667,686270.3586093386,1143843.66161251,640878.5,1935232.5396666666,1.3284703660684622,12666858.960000038,-14354852.549999714,0.7460322468210464,1,1,0
2020-01-15,U001,3181665.4699999997,2045564.41,33739294.55000043,2557923.4957142854,1467489.1066666667,739275.892406116,1158896.8406323127,913786.6785714285,1842837.5776666668,1.2557759844995284,11508957.720000029,-11260454.129999638,0.7663724020556825,2,1,0
2020-01-16,U001,2976308.89,1628881.22,35086722.220000386,2586199.145714286,1529240.9656666666,752775.0928784085,1188917.1932092577,1085871.3257142857,1763990.7973333334,1.1535074176909252,10502294.74000001,-7042494.94999969,0.7647960220732658,3,1,0
2020-01-17,U001,2262328.65,1924612.27,35424438.60000038,2450563.3614285714,1584042.5089999998,705311.3201086802,1183356.9193096282,1300667.4757142856,1721122.4719999998,1.0865380583040907,8049271.200000048,-4112398.8899997473,0.7454437701583252,4,1,0
2020-01-18,U001,1845628.75,0.0,37270067.35000038,2467676.922857143,1629021.9719999998,685984.3544902313,1166103.1986835292,1300667.4757142856,1617776.5063333332,0.9930967992697728,8169066.129999995,337363.970000267,0.7626266555558442,5,1,1
2020-01-19,U001,1352915.1,0.0,38622982.450000405,2470703.3985714284,1637598.3906666667,680159.4271885896,1162986.8921995657,1300667.4757142856,1447360.8803333333,0.8838314012656744,8190251.460000038,5707125.3100003,0.7861712344558623,6,1,1
2020-01-20,U001,2074886.8,0.0,40697869.25000036,2386658.8571428573,1697759.436,688703.2579099935,1136177.5559571683,1121556.5557142857,1445949.8483333332,0.8516812321420861,8855716.110000014,7554287.630000234,0.7990505680020727,0,1,0
2020-01-21,U001,2335966.29,6236844.24,36796991.30000031,2289957.1357142855,1775455.941,631246.5709343128,1095399.4018175334,1690843.162857143,1653844.6563333333,0.9315041945799167,4193797.809999943,3648338.5400002003,0.6908458544884144,1,1,0
2020-01-22,U001,3638713.9899999998,3395469.19,37040236.10000026,2355249.7814285713,1895156.086,751109.4895059635,1096292.7366846425,1883686.7028571428,1556143.2906666666,0.8211161614403653,3300941.549999833,10170383.860000134,0.651489629686721,2,1,0
2020-01-23,U001,3135918.34,2787054.33,37389100.11000025,2378051.1314285714,1999440.9673333333,775143.2622882418,1058681.3026121445,2049140.0042857141,1468560.193,0.7344853971651024,2302377.8899998665,15926423.230000138,0.6233258982695602,3,1,0
2020-01-24,U001,3603548.3,2374611.55,38618036.86000025,2569653.9385714284,2119559.244,897826.3222879433,1027986.3318509522,2113425.615714286,1547713.9113333335,0.7302055442491484,3193598.2599998713,17155359.98000014,0.6073281032258524,4,1,0
2020-01-25,U001,1343952.4,32830.64,39929158.62000024,2497985.8885714286,2162248.3036666666,981387.6444600803,964267.3569921277,2118115.707142857,1384455.88,0.6402853352467832,2659091.2699998617,23333772.710000157,0.6155500049383743,5,1,1
2020-01-26,U001,2030855.45,0.0,41960014.07000029,2594834.5100000002,2229828.2673333334,877505.5934945615,874631.0590757866,2118115.707142857,1181281.0696666667,0.5297632499203039,3337031.6199998856,31456415.930000186,0.6272532984521502,6,1,1
2020-01-27,U001,2758343.73,4356006.39,40362351.410000324,2692471.214285714,2321749.7263333336,847521.4413619847,771054.6771721696,2740402.334285714,1320540.3296666667,0.5687694563669249,-335517.8400000334,30036281.900000215,0.5794818013358589,0,1,0
2020-01-28,U001,2828391.66,4272412.79,38918330.28000033,2762817.695714286,2368175.1646666666,833316.0440660466,757674.5215975329,2459769.27,1462954.0893333333,0.6177558616274282,2121338.980000019,27156632.26000023,0.5477963350665447,1,1,0
2020-01-29,U001,2938718.38,2764177.21,39092871.450000286,2662818.3228571424,2382906.464,748358.3573588823,764526.4460701563,2369584.7014285713,1377705.0233333334,0.5781616039685783,2052635.3500000238,30156043.220000267,0.5468513912260761,2,1,0
2020-01-30,U001,2867491.7199999997,2722524.43,39237838.74000037,2624471.6628571427,2415782.1309999996,726637.884955848,763414.0854263903,2360366.1442857143,1301641.827,0.5388076227143846,1848738.6300001144,33424209.120000362,0.5414097327802497,3,1,0
2020-01-31,U001,2432536.26,2657982.82,39012392.180000305,2457184.2285714285,2469330.4323333334,584575.0925387827,701927.3732571711,2400847.7542857146,1390241.2543333333,0.5630033292140895,394355.32000005245,32372675.34000027,0.5266257831026216,4,1,0
2020-02-01,U001,1234470.69,0.0,40246862.87000036,2441543.9842857146,2459615.8066666666,619731.0176563862,717283.2681469982,2396157.6628571427,1390241.2543333333,0.5652269962508589,317704.2500001192,32081236.57000029,0.5454356294305969,5,2,1
2020-02-02,U001,1076538.49,0.0,41323401.36000037,2305212.9899999998,2393237.7686666665,803001.780061171,750427.4640079663,2396157.6628571427,1390068.8066666669,0.5808318859354745,-636612.7099999189,30095068.860000253,0.5755578196342034,6,2,1
2020-02-03,U001,2006569.53,3976587.17,39353383.720000386,2197816.6757142856,2402473.962333333,782303.6306427749,743650.9112168096,2341954.9171428573,1522621.7123333334,0.6337724096932694,-1008967.689999938,26395567.50000024,0.5460119351550926,0,2,0
2020-02-04,U001,1760343.12,3681074.29,37432652.55000043,2045238.312857143,2420163.7386666667,741933.400712673,720749.4036392746,2257477.988571428,1645324.1886666669,0.6798400299862026,-1485677.7299998999,23245186.50000024,0.5155663912588974,1,2,0
2020-02-05,U001,3158510.17,2863326.28,37727836.440000415,2076637.1400000001,2432665.199,789193.4088740541,730455.4423670528,2271642.1414285717,1740752.6966666665,0.7155742999004717,-1365035.0099998713,20757375.07000017,0.5169616223872383,2,2,0
2020-02-06,U001,2941494.57,3401700.93,37267630.08000052,2087208.9757142856,2431303.5069999998,801945.8087684955,729432.7721013597,2368667.3557142857,1853593.6553333332,0.7623867814103118,-1970208.6599998474,17331295.55000019,0.5109416954417355,3,2,0
2020-02-07,U001,2557170.37,3015709.23,36809091.220000505,2105013.8485714286,2435568.870666667,812208.5288041026,729794.1415882905,2419771.1285714284,1949610.3909999998,0.8004743427626213,-2203300.9599997997,14578754.390000105,0.5037713045648767,4,2,0
2020-02-08,U001,1944826.06,0.0,38753917.28000045,2206493.187142857,2407783.7613333333,725008.564219113,732156.3405476017,2419771.1285714284,1935467.4346666667,0.8038377306751512,-1492945.5899999142,14169489.800000072,0.536508827500081,5,2,1
2020-02-09,U001,995820.9299999999,0.0,39749738.210000396,2194962.1071428573,2333918.4876666665,746304.6121976344,759516.2346827122,2419771.1285714284,1921432.794,0.8232647387445614,-1573663.1499999762,12374570.810000062,0.5677110321840498,6,2,1
2020-02-10,U001,2635515.85,4209950.08,38175303.98000038,2284811.5814285716,2364241.222,757617.844094428,752528.8944170342,2453108.6871428574,2061764.4633333334,0.8720618032322479,-1178079.7400000095,9074302.75999999,0.5382319370906727,0,2,0
2020-02-11,U001,3526479.21,3246189.99,38455593.200000405,2537116.737142857,2437399.5366666666,843106.8415638448,755368.0409903036,2390982.358571429,2169970.7963333335,0.8902811228482209,1022940.6499999762,8022862.210000038,0.5259101297851702,1,2,0
2020-02-12,U001,3624369.21,2549862.98,39530099.430000424,2603668.028571429,2469438.5573333334,915601.7600782993,785075.4910045448,2346201.887142857,2213173.681,0.8962254494762302,1802262.9900000095,7687946.290000081,0.5335909156706953,2,2,0
2020-02-13,U001,2505890.44,3253117.77,38782872.1000005,2541438.867142857,2452538.9606666667,903538.036771688,778402.3496891267,2324975.7214285717,2246549.6736666667,0.9160097799449406,1515242.019999981,6179678.6100001335,0.5271118722541892,3,2,0
2020-02-14,U001,2553649.0100000002,3124263.42,38212257.690000534,2540935.8157142857,2431605.078666666,903528.7985947733,766470.8032552777,2340483.462857143,2282506.3073333334,0.9386829824294128,1403166.4700000286,4472963.140000105,0.5238276289908289,4,2,0
2020-02-15,U001,1788046.73,29914.28,39970390.14000058,2518538.768571429,2391996.3400000003,922511.922219762,768052.7733245735,2344756.931428571,2229207.4093333334,0.9319443228468038,1216472.8600001335,4883667.9200001955,0.5570018296934431,5,2,1
2020-02-16,U001,970689.88,18163.2,40922916.82000053,2514948.618571428,2348941.7143333335,929448.386726827,810596.5052504784,2347351.6742857145,2165659.107,0.9219722625661864,1173178.6100001335,5498478.220000148,0.5807284271932235,6,2,1
2020-02-17,U001,2729629.33,22088.1,43630458.05000055,2528393.4014285714,2378408.4003333333,932159.8429451538,807731.7045291554,1749085.677142857,2166395.377,0.9108592858553561,5455154.070000172,6360390.700000167,0.6114797616182562,0,2,0
2020-02-18,U001,3005417.36,4637912.15,41997963.26000059,2453955.9942857143,2433491.8090000004,856944.3699857482,791571.1778331628,1947903.1285714286,2320992.448666667,0.9537703969591075,3542370.060000181,3374980.810000181,0.5752770991417321,1,2,0
2020-02-19,U001,3143734.01,3648804.41,41492892.86000061,2385293.822857143,2469120.049333333,761473.0328392806,798894.241070079,2104894.7614285713,2442619.2623333335,0.9892671127889652,1962793.430000186,795023.6100002527,0.5601576274268745,2,2,0
2020-02-20,U001,2830778.03,2384087.54,41939583.35000074,2431706.3357142857,2485613.7739999997,779730.8150624915,801155.0611199904,1980747.585714286,2314194.039,0.9310352490024463,3156711.2500002384,5142592.050000429,0.5624309481585176,3,2,0
2020-02-21,U001,2310556.9899999998,2724094.86,41526045.480000734,2396978.904285714,2441341.874,778807.4270369809,771381.1675167127,1923580.6485714286,2291814.8946666666,0.9387521342562557,3313787.7900002003,4485809.380000472,0.5669838914170955,4,2,0
2020-02-22,U001,2230599.67,47593.72,43709051.43000078,2460200.7528571426,2411164.585,738032.3719426108,760909.0300574925,1926106.2828571429,2200499.5409999997,0.9126293388221774,3738661.2900002003,6319951.320000529,0.6042591990874095,5,2,1
2020-02-23,U001,1119206.1300000001,0.0,44828257.5600009,2481417.36,2328353.1793333334,688552.057999606,761852.0959514314,1923511.5399999998,2121345.8226666665,0.9110928021985316,3905340.740000367,6210220.700000644,0.6417734496911156,6,2,1
2020-02-24,U001,2951026.39,4530989.61,43248294.34000099,2513045.5114285713,2381922.3123333333,706699.452704813,746595.1989019726,2567640.327142857,2271284.455,0.9535510218950204,-382163.7099995613,3319135.720000744,0.6052295676768583,0,2,0
2020-02-25,U001,3207102.14,3511877.28,42943519.20000112,2541857.6228571427,2421130.5353333335,733714.1019910474,758316.706726511,2406778.2028571432,2388347.0310000004,0.9864594230443591,945555.940000534,983505.1300008297,0.5912323268447647,1,2,0
2020-02-26,U001,3890165.36,3209695.85,43623988.71000099,2648490.672857143,2458857.923,876175.650001775,802537.6241548087,2344048.4085714286,2350136.679666667,0.9557838448832844,2131095.8500003815,3261637.3000006676,0.5913855141438495,2,2,0
2020-02-27,U001,84782.57,3271104.8,40437666.48000097,2256205.6071428573,2367404.2866666666,1295393.1298091365,908327.338807351,2470765.16,2316759.746666667,0.9786075659804994,-1501916.8699997663,1519336.2000006437,0.5693671434117081,3,2,0
2020-02-28,U001,0.0,4591244.34,35846422.14000094,1926126.0371428572,2269447.007333333,1548822.250168656,998568.5009979798,2737500.8000000003,2377661.9843333336,1.0476834121485639,-5679623.339999795,-3246449.3099993467,0.5265074417419647,4,2,0
2020-02-29,U001,0.0,17147.05,35829275.09000099,1607468.9414285715,2173863.95,1698016.6411147648,1073757.1981958593,2733151.2757142857,2287482.7383333337,1.052265822952413,-7879776.339999795,-3408563.64999938,0.5493946250254987,5,2,1
2020-03-01,U001,0.0,0.0,35829275.09000099,1447582.3514285714,2092779.4079999998,1801211.2986365864,1143153.730878983,2733151.2757142857,2198883.3109999998,1.050699993795046,-8998982.46999991,-3183117.089999318,0.5706808682755826,6,3,1
2020-03-02,U001,0.0,3526921.07,32302354.020000935,1026007.1528571428,2051630.385,1734802.774799601,1196106.4370322854,2589712.9128571427,2316447.3466666667,1.1290763500106122,-10945940.320000052,-7944508.849999428,0.5248241310288604,0,3,0
2020-03-03,U001,0.0,3603125.54,28699228.480000973,567849.7042857142,2015745.7686666665,1465344.1919743847,1241650.7298735604,2602748.3785714284,2436551.5313333333,1.208759343171045,-14244290.720000148,-12624172.8799994,0.47458412871487493,1,3,0
2020-03-04,U001,0.0,2852170.61,25847057.87000096,12111.795714285716,1948860.1176666664,32044.79939125616,1295058.720624767,2551673.344285714,2399070.979333333,1.231012404423205,-17776930.840000033,-13506325.849999428,0.4420884741067196,2,3,0
2020-03-05,U001,0.0,3040999.97,22806057.90000093,0.0,1890182.0136666666,0.23231585138664412,1342891.3621974725,2518801.2257142854,2377735.168666667,1.257939791763345,-17631608.580000043,-14626594.6499995,0.4021845115991526,3,3,0
2020-03-06,U001,0.0,2962544.17,19843513.730000973,0.0,1784898.3413333332,0.23231585138664412,1363678.4848610403,2286129.772857143,2381042.4316666666,1.3339933017630625,-16002908.409999967,-17884322.709999442,0.37058158571237754,4,3,0
2020-03-07,U001,0.0,0.0,19843513.730000973,0.0,1686848.522333333,0.23231585138664412,1383258.0921401458,2283680.194285714,2267652.4006666667,1.3443130018159166,-15985761.360000014,-17424116.349999547,0.3921220245382483,5,3,1
2020-03-08,U001,0.0,0.0,19843513.730000973,0.0,1601609.51,0.23231585138664412,1406373.5791123116,2283680.194285714,2167128.759666667,1.353094337999196,-15985761.360000014,-16965577.489999533,0.4129910902356587,6,3,1
2020-03-09,U001,0.0,4243667.98,15599845.750000954,0.0,1536781.9746666665,0.23231585138664412,1434548.9477224578,2386072.6100000003,2308584.3589999997,1.5022198314765762,-16702508.26999998,-23154071.529999495,0.33836605771365447,0,3,0
2020-03-10,U001,0.0,2449489.65,13150356.100000858,0.0,1503587.9436666665,0.23231585138664412,1458813.8130583966,2221267.482857143,2390234.014,1.5896868713719188,-15548872.380000114,-26599382.109999537,0.2915328000465396,1,3,0
2020-03-11,U001,0.0,2718801.93,10431554.170000792,0.0,1415737.4153333332,0.23231585138664412,1467627.4420757396,2202214.8142857146,2340529.075666667,1.6532225893850472,-15415503.700000167,-27743749.809999585,0.2456094389873068,2,3,0
2020-03-12,U001,0.0,2248603.73,8182950.4400007725,0.0,1298188.1083333334,0.23231585138664412,1433569.5173528618,2089015.3514285716,2307276.2003333336,1.7773049880232754,-14623107.460000157,-30272642.759999633,0.21011208846834933,3,3,0
2020-03-13,U001,0.0,1313272.84,6869677.600000858,0.0,1177375.8013333334,0.23231585138664412,1382586.6651467062,1853405.1614285714,2266056.529,1.9246671508228532,-12973836.130000114,-32660421.829999566,0.19449121773527223,4,3,0
2020-03-14,U001,0.0,0.0,6869677.600000858,0.0,1093846.12,0.23231585138664412,1375233.8624332284,1853405.1614285714,2157619.27,1.9725071292477592,-12973836.130000114,-31913194.499999642,0.2093432057274765,5,3,1
2020-03-15,U001,0.0,0.0,6869677.600000858,0.0,1008724.4863333333,0.23231585138664412,1360715.8511068744,1853405.1614285714,2053477.156,2.0357165745666532,-12973836.130000114,-31342580.089999676,0.22700871886805013,6,3,1
2020-03-16,U001,0.0,626742.96,6242934.64000082,0.0,949122.9286666666,0.23231585138664412,1364557.4343267751,1336701.587142857,2073371.4453333332,2.1845130727649975,-9356911.110000134,-33727455.49999976,0.219252759624823,0,3,0
2020-03-17,U001,0.0,248282.0,5994652.64000082,0.0,916766.5993333333,0.23231585138664412,1375493.0651326308,1022243.3514285714,2081042.0720000002,2.2699802474406465,-7155703.460000038,-34928264.17999971,0.21796360688969588,1,3,0
2020-03-18,U001,0.0,155905.80000000002,5838746.840000868,0.0,825778.955,0.23231585138664412,1341294.8089296084,656115.3328571429,2085502.662,2.5254974704459503,-4592807.329999924,-37791711.20999968,0.2356864309610501,2,3,0
2020-03-19,U001,0.0,122568.09999999999,5716178.740000963,0.0,725598.3763333333,0.23231585138664412,1283893.3786580057,352395.9571428572,1934991.1936666667,2.6667523753908586,-2466771.6999998093,-36281784.51999962,0.2625960828305843,3,3,0
2020-03-20,U001,0.0,189353.47999999998,5526825.260000944,0.0,620807.2426666667,0.23231585138664412,1205629.9202744584,191836.04857142855,1819676.1626666666,2.931145189044959,-1342852.3399999142,-35966067.599999666,0.2967547670277687,4,3,0
2020-03-21,U001,0.0,15088.0,5511737.260000944,0.0,526447.975,0.23231585138664412,1135433.720032401,193991.47714285713,1740709.511333333,3.306517631363922,-1357940.3399999142,-36427846.089999795,0.34898904366260464,5,3,1
2020-03-22,U001,0.0,0.0,5511737.260000944,0.0,449429.4086666667,0.23231585138664412,1087598.2547954307,193991.47714285713,1649906.3493333333,3.671113455232382,-1357940.3399999142,-36014308.21999979,0.4087951784873736,6,3,1
2020-03-23,U001,0.0,224394.27,5287342.990000963,0.0,375076.08633333334,0.23231585138664412,1036685.6296746526,136513.09285714285,1655799.7010000001,4.414570166780712,-955591.649999857,-38421708.43999982,0.4698907041936425,0,3,0
2020-03-24,U001,0.0,439520.82,4847822.17000103,0.0,337769.21533333336,0.23231585138664412,1029093.9137865229,163832.92428571428,1670450.395,4.945537719745973,-1146830.4699997902,-39980435.38999987,0.47841563114002494,1,3,0
2020-03-25,U001,0.0,317523.24,4530298.93000102,0.0,239401.66900000002,0.23231585138664412,904141.5050813499,186921.12999999998,1530001.516,6.390939221062824,-1308447.9099998474,-38717995.40999997,0.6307807500430055,2,3,0
2020-03-26,U001,0.0,50867.94,4479430.990000963,0.0,132498.26433333333,0.23231585138664412,709878.5935729186,176678.25,1414634.538,10.67662693634329,-1236747.75,-38464088.21000016,1.126915639873794,3,3,0
2020-03-27,U001,0.0,1847278.32,2632152.67000103,0.0,2826.085666666667,0.23231585138664412,15479.108690189212,413524.6557142857,1369220.6203333333,484.49367139967563,-2894672.589999914,-40991836.03999996,31.04591745686678,4,3,0
2020-03-28,U001,0.0,31290.05,2600862.6200010777,0.0,0.0,0.23231585138664412,0.0,415839.2342857143,1261226.7953333333,,-2910874.6399998665,-37836803.859999895,,5,3,1
2020-03-29,U001,0.0,0.0,2600862.6200010777,0.0,0.0,0.23231585138664412,0.0,415839.2342857143,1108185.3173333334,,-2910874.6399998665,-33245559.51999986,,6,3,1
2020-03-30,U001,0.0,255640.01,2345222.610001087,0.0,0.0,0.23231585138664412,0.0,420302.9114285714,1116135.0826666667,,-2942120.379999876,-33484052.4799999,,0,3,0
2020-03-31,U001,0.0,199368.65000000002,2145853.960000992,0.0,0.0,0.23231585138664412,0.0,385995.4585714286,1122780.7043333335,,-2701968.210000038,-33683421.129999995,,1,3,0
2020-04-01,U001,0.0,165290.08000000002,1980563.880001068,0.0,0.0,0.23231585138664412,0.0,364247.8642857143,1010726.338,,-2549735.0499999523,-30321790.139999866,,2,4,0
